Indicator_data,case_id,First Tooltip
Healthy life expectancy (HALE) at birth (years),"Gabon,2000,Female",51.39
Healthy life expectancy (HALE) at birth (years),"Gambia,2019,Both sexes",57.04
Healthy life expectancy (HALE) at birth (years),"Gambia,2019,Male",56.42
Healthy life expectancy (HALE) at birth (years),"Gambia,2019,Female",57.74
Healthy life expectancy (HALE) at birth (years),"Gambia,2015,Both sexes",55.83
Healthy life expectancy (HALE) at birth (years),"Gambia,2015,Male",55.27
Healthy life expectancy (HALE) at birth (years),"Gambia,2015,Female",56.5
Healthy life expectancy (HALE) at birth (years),"Gambia,2010,Both sexes",54.39
Healthy life expectancy (HALE) at birth (years),"Gambia,2010,Male",53.91
Healthy life expectancy (HALE) at birth (years),"Gambia,2010,Female",55.01
Healthy life expectancy (HALE) at birth (years),"Gambia,2000,Both sexes",51.66
Healthy life expectancy (HALE) at birth (years),"Gambia,2000,Male",50.96
Healthy life expectancy (HALE) at birth (years),"Gambia,2000,Female",52.53
Healthy life expectancy (HALE) at birth (years),"Georgia,2019,Both sexes",64.68
Healthy life expectancy (HALE) at birth (years),"Georgia,2019,Male",61.44
Healthy life expectancy (HALE) at birth (years),"Georgia,2019,Female",67.91
Healthy life expectancy (HALE) at birth (years),"Georgia,2015,Both sexes",64.2
Healthy life expectancy (HALE) at birth (years),"Georgia,2015,Male",61.09
Healthy life expectancy (HALE) at birth (years),"Georgia,2015,Female",67.31
Healthy life expectancy (HALE) at birth (years),"Georgia,2010,Both sexes",63.71
Healthy life expectancy (HALE) at birth (years),"Georgia,2010,Male",60.52
Healthy life expectancy (HALE) at birth (years),"Georgia,2010,Female",66.9
Healthy life expectancy (HALE) at birth (years),"Georgia,2000,Both sexes",61.94
Healthy life expectancy (HALE) at birth (years),"Georgia,2000,Male",59.22
Healthy life expectancy (HALE) at birth (years),"Georgia,2000,Female",64.6
Healthy life expectancy (HALE) at birth (years),"Germany,2019,Both sexes",70.89
Healthy life expectancy (HALE) at birth (years),"Germany,2019,Male",69.66
Healthy life expectancy (HALE) at birth (years),"Germany,2019,Female",72.11
Healthy life expectancy (HALE) at birth (years),"Germany,2015,Both sexes",70.07
Healthy life expectancy (HALE) at birth (years),"Germany,2015,Male",69.28
Healthy life expectancy (HALE) at birth (years),"Germany,2015,Female",70.85
Healthy life expectancy (HALE) at birth (years),"Germany,2010,Both sexes",69.96
Healthy life expectancy (HALE) at birth (years),"Germany,2010,Male",69.05
Healthy life expectancy (HALE) at birth (years),"Germany,2010,Female",70.87
Healthy life expectancy (HALE) at birth (years),"Germany,2000,Both sexes",68.46
Healthy life expectancy (HALE) at birth (years),"Germany,2000,Male",66.96
Healthy life expectancy (HALE) at birth (years),"Germany,2000,Female",69.81
Healthy life expectancy (HALE) at birth (years),"Ghana,2019,Both sexes",57.98
Healthy life expectancy (HALE) at birth (years),"Ghana,2019,Male",56.53
Healthy life expectancy (HALE) at birth (years),"Ghana,2019,Female",59.58
Healthy life expectancy (HALE) at birth (years),"Ghana,2015,Both sexes",56.49
Healthy life expectancy (HALE) at birth (years),"Ghana,2015,Male",55.12
Healthy life expectancy (HALE) at birth (years),"Ghana,2015,Female",58.02
Healthy life expectancy (HALE) at birth (years),"Ghana,2010,Both sexes",54.33
Healthy life expectancy (HALE) at birth (years),"Ghana,2010,Male",53.22
Healthy life expectancy (HALE) at birth (years),"Ghana,2010,Female",55.58
Healthy life expectancy (HALE) at birth (years),"Ghana,2000,Both sexes",51.9
Healthy life expectancy (HALE) at birth (years),"Ghana,2000,Male",51.37
Healthy life expectancy (HALE) at birth (years),"Ghana,2000,Female",52.46
Healthy life expectancy (HALE) at birth (years),"Greece,2019,Both sexes",70.87
Healthy life expectancy (HALE) at birth (years),"Greece,2019,Male",69.86
Healthy life expectancy (HALE) at birth (years),"Greece,2019,Female",71.87
Healthy life expectancy (HALE) at birth (years),"Greece,2015,Both sexes",70.43
Healthy life expectancy (HALE) at birth (years),"Greece,2015,Male",69.3
Healthy life expectancy (HALE) at birth (years),"Greece,2015,Female",71.55
Healthy life expectancy (HALE) at birth (years),"Greece,2010,Both sexes",70.04
Healthy life expectancy (HALE) at birth (years),"Greece,2010,Male",68.89
Healthy life expectancy (HALE) at birth (years),"Greece,2010,Female",71.2
Healthy life expectancy (HALE) at birth (years),"Greece,2000,Both sexes",68.63
Healthy life expectancy (HALE) at birth (years),"Greece,2000,Male",67.46
Healthy life expectancy (HALE) at birth (years),"Greece,2000,Female",69.82
Healthy life expectancy (HALE) at birth (years),"Grenada,2019,Both sexes",63.92
Healthy life expectancy (HALE) at birth (years),"Grenada,2019,Male",62.6
Healthy life expectancy (HALE) at birth (years),"Grenada,2019,Female",65.36
Healthy life expectancy (HALE) at birth (years),"Grenada,2015,Both sexes",63.85
Healthy life expectancy (HALE) at birth (years),"Grenada,2015,Male",62.5
Healthy life expectancy (HALE) at birth (years),"Grenada,2015,Female",65.33
Healthy life expectancy (HALE) at birth (years),"Grenada,2010,Both sexes",63.48
Healthy life expectancy (HALE) at birth (years),"Grenada,2010,Male",61.78
Healthy life expectancy (HALE) at birth (years),"Grenada,2010,Female",65.7
Healthy life expectancy (HALE) at birth (years),"Grenada,2000,Both sexes",63.58
Healthy life expectancy (HALE) at birth (years),"Grenada,2000,Male",61.47
Healthy life expectancy (HALE) at birth (years),"Grenada,2000,Female",66.13
Healthy life expectancy (HALE) at birth (years),"Guatemala,2019,Both sexes",62.3
Healthy life expectancy (HALE) at birth (years),"Guatemala,2019,Male",60.46
Healthy life expectancy (HALE) at birth (years),"Guatemala,2019,Female",64.12
Healthy life expectancy (HALE) at birth (years),"Guatemala,2015,Both sexes",61.48
Healthy life expectancy (HALE) at birth (years),"Guatemala,2015,Male",59.55
Healthy life expectancy (HALE) at birth (years),"Guatemala,2015,Female",63.37
Healthy life expectancy (HALE) at birth (years),"Guatemala,2010,Both sexes",60.09
Healthy life expectancy (HALE) at birth (years),"Guatemala,2010,Male",57.83
Healthy life expectancy (HALE) at birth (years),"Guatemala,2010,Female",62.32
Healthy life expectancy (HALE) at birth (years),"Guatemala,2000,Both sexes",57.84
Healthy life expectancy (HALE) at birth (years),"Guatemala,2000,Male",55.6
Healthy life expectancy (HALE) at birth (years),"Guatemala,2000,Female",60.07
Healthy life expectancy (HALE) at birth (years),"Guinea,2019,Both sexes",53.32
Healthy life expectancy (HALE) at birth (years),"Guinea,2019,Male",52.87
Healthy life expectancy (HALE) at birth (years),"Guinea,2019,Female",53.7
Healthy life expectancy (HALE) at birth (years),"Guinea,2015,Both sexes",51.51
Healthy life expectancy (HALE) at birth (years),"Guinea,2015,Male",51.06
Healthy life expectancy (HALE) at birth (years),"Guinea,2015,Female",51.92
Healthy life expectancy (HALE) at birth (years),"Guinea,2010,Both sexes",50.87
Healthy life expectancy (HALE) at birth (years),"Guinea,2010,Male",50.51
Healthy life expectancy (HALE) at birth (years),"Guinea,2010,Female",51.22
Healthy life expectancy (HALE) at birth (years),"Guinea,2000,Both sexes",47.54
Healthy life expectancy (HALE) at birth (years),"Guinea,2000,Male",47.31
Healthy life expectancy (HALE) at birth (years),"Guinea,2000,Female",47.81
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2019,Both sexes",52.62
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2019,Male",51.08
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2019,Female",54.12
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2015,Both sexes",50.92
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2015,Male",49.48
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2015,Female",52.31
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2010,Both sexes",48.56
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2010,Male",47.34
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2010,Female",49.71
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2000,Both sexes",44.05
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2000,Male",42.6
Healthy life expectancy (HALE) at birth (years),"Guinea-Bissau,2000,Female",45.49
Healthy life expectancy (HALE) at birth (years),"Guyana,2019,Both sexes",57.24
Healthy life expectancy (HALE) at birth (years),"Guyana,2019,Male",55.05
Healthy life expectancy (HALE) at birth (years),"Guyana,2019,Female",59.74
Healthy life expectancy (HALE) at birth (years),"Guyana,2015,Both sexes",57.17
Healthy life expectancy (HALE) at birth (years),"Guyana,2015,Male",54.97
Healthy life expectancy (HALE) at birth (years),"Guyana,2015,Female",59.61
Healthy life expectancy (HALE) at birth (years),"Guyana,2010,Both sexes",56.58
Healthy life expectancy (HALE) at birth (years),"Guyana,2010,Male",54.51
Healthy life expectancy (HALE) at birth (years),"Guyana,2010,Female",58.86
Healthy life expectancy (HALE) at birth (years),"Guyana,2000,Both sexes",54.97
Healthy life expectancy (HALE) at birth (years),"Guyana,2000,Male",52.89
Healthy life expectancy (HALE) at birth (years),"Guyana,2000,Female",57.31
Healthy life expectancy (HALE) at birth (years),"Haiti,2019,Both sexes",55.8
Healthy life expectancy (HALE) at birth (years),"Haiti,2019,Male",55.87
Healthy life expectancy (HALE) at birth (years),"Haiti,2019,Female",55.76
Healthy life expectancy (HALE) at birth (years),"Haiti,2015,Both sexes",54.59
Healthy life expectancy (HALE) at birth (years),"Haiti,2015,Male",54.77
Healthy life expectancy (HALE) at birth (years),"Haiti,2015,Female",54.44
Healthy life expectancy (HALE) at birth (years),"Haiti,2010,Both sexes",27.98
Healthy life expectancy (HALE) at birth (years),"Haiti,2010,Male",25.37
Healthy life expectancy (HALE) at birth (years),"Haiti,2010,Female",31.16
Healthy life expectancy (HALE) at birth (years),"Haiti,2000,Both sexes",50
Healthy life expectancy (HALE) at birth (years),"Haiti,2000,Male",50.48
Healthy life expectancy (HALE) at birth (years),"Haiti,2000,Female",49.6
Healthy life expectancy (HALE) at birth (years),"Honduras,2019,Both sexes",62.98
Healthy life expectancy (HALE) at birth (years),"Honduras,2019,Male",62.66
Healthy life expectancy (HALE) at birth (years),"Honduras,2019,Female",63.3
Healthy life expectancy (HALE) at birth (years),"Honduras,2015,Both sexes",61.33
Healthy life expectancy (HALE) at birth (years),"Honduras,2015,Male",60.13
Healthy life expectancy (HALE) at birth (years),"Honduras,2015,Female",62.56
Healthy life expectancy (HALE) at birth (years),"Honduras,2010,Both sexes",62.32
Healthy life expectancy (HALE) at birth (years),"Honduras,2010,Male",62.19
Healthy life expectancy (HALE) at birth (years),"Honduras,2010,Female",62.51
Healthy life expectancy (HALE) at birth (years),"Honduras,2000,Both sexes",61.22
Healthy life expectancy (HALE) at birth (years),"Honduras,2000,Male",61.08
Healthy life expectancy (HALE) at birth (years),"Honduras,2000,Female",61.44
Healthy life expectancy (HALE) at birth (years),"Hungary,2019,Both sexes",67.19
Healthy life expectancy (HALE) at birth (years),"Hungary,2019,Male",64.96
Healthy life expectancy (HALE) at birth (years),"Hungary,2019,Female",69.26
Healthy life expectancy (HALE) at birth (years),"Hungary,2015,Both sexes",66.6
Healthy life expectancy (HALE) at birth (years),"Hungary,2015,Male",64.35
Healthy life expectancy (HALE) at birth (years),"Hungary,2015,Female",68.67
Healthy life expectancy (HALE) at birth (years),"Hungary,2010,Both sexes",65.77
Healthy life expectancy (HALE) at birth (years),"Hungary,2010,Male",63.02
Healthy life expectancy (HALE) at birth (years),"Hungary,2010,Female",68.38
Healthy life expectancy (HALE) at birth (years),"Hungary,2000,Both sexes",63.03
Healthy life expectancy (HALE) at birth (years),"Hungary,2000,Male",59.97
Healthy life expectancy (HALE) at birth (years),"Hungary,2000,Female",66.11
Healthy life expectancy (HALE) at birth (years),"Iceland,2019,Both sexes",71.98
Healthy life expectancy (HALE) at birth (years),"Iceland,2019,Male",71.7
Healthy life expectancy (HALE) at birth (years),"Iceland,2019,Female",72.27
Healthy life expectancy (HALE) at birth (years),"Iceland,2015,Both sexes",71.9
Healthy life expectancy (HALE) at birth (years),"Iceland,2015,Male",71.68
Healthy life expectancy (HALE) at birth (years),"Iceland,2015,Female",72.1
Healthy life expectancy (HALE) at birth (years),"Iceland,2010,Both sexes",71.43
Healthy life expectancy (HALE) at birth (years),"Iceland,2010,Male",71.07
Healthy life expectancy (HALE) at birth (years),"Iceland,2010,Female",71.77
Healthy life expectancy (HALE) at birth (years),"Iceland,2000,Both sexes",69.82
Healthy life expectancy (HALE) at birth (years),"Iceland,2000,Male",69.28
Healthy life expectancy (HALE) at birth (years),"Iceland,2000,Female",70.34
Healthy life expectancy (HALE) at birth (years),"India,2019,Both sexes",60.33
Healthy life expectancy (HALE) at birth (years),"India,2019,Male",60.28
Healthy life expectancy (HALE) at birth (years),"India,2019,Female",60.39
Healthy life expectancy (HALE) at birth (years),"India,2015,Both sexes",59.14
Healthy life expectancy (HALE) at birth (years),"India,2015,Male",59.12
Healthy life expectancy (HALE) at birth (years),"India,2015,Female",59.16
Healthy life expectancy (HALE) at birth (years),"India,2010,Both sexes",57.32
Healthy life expectancy (HALE) at birth (years),"India,2010,Male",57.03
Healthy life expectancy (HALE) at birth (years),"India,2010,Female",57.65
Healthy life expectancy (HALE) at birth (years),"India,2000,Both sexes",52.95
Healthy life expectancy (HALE) at birth (years),"India,2000,Male",53.19
Healthy life expectancy (HALE) at birth (years),"India,2000,Female",52.68
Healthy life expectancy (HALE) at birth (years),"Indonesia,2019,Both sexes",62.83
Healthy life expectancy (HALE) at birth (years),"Indonesia,2019,Male",61.92
Healthy life expectancy (HALE) at birth (years),"Indonesia,2019,Female",63.79
Healthy life expectancy (HALE) at birth (years),"Indonesia,2015,Both sexes",62.33
Healthy life expectancy (HALE) at birth (years),"Indonesia,2015,Male",61.45
Healthy life expectancy (HALE) at birth (years),"Indonesia,2015,Female",63.24
Healthy life expectancy (HALE) at birth (years),"Indonesia,2010,Both sexes",61.21
Healthy life expectancy (HALE) at birth (years),"Indonesia,2010,Male",60.43
Healthy life expectancy (HALE) at birth (years),"Indonesia,2010,Female",62.02
Healthy life expectancy (HALE) at birth (years),"Indonesia,2000,Both sexes",59.03
Healthy life expectancy (HALE) at birth (years),"Indonesia,2000,Male",58.45
Healthy life expectancy (HALE) at birth (years),"Indonesia,2000,Female",59.6
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2019,Both sexes",66.26
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2019,Male",65.97
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2019,Female",66.52
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2015,Both sexes",65.66
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2015,Male",65.31
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2015,Female",66.01
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2010,Both sexes",65.02
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2010,Male",64.48
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2010,Female",65.6
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2000,Both sexes",62.56
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2000,Male",62.06
Healthy life expectancy (HALE) at birth (years),"Iran (Islamic Republic of),2000,Female",63.12
Healthy life expectancy (HALE) at birth (years),"Iraq,2019,Both sexes",62.66
Healthy life expectancy (HALE) at birth (years),"Iraq,2019,Male",61.63
Healthy life expectancy (HALE) at birth (years),"Iraq,2019,Female",63.7
Healthy life expectancy (HALE) at birth (years),"Iraq,2015,Both sexes",60.8
Healthy life expectancy (HALE) at birth (years),"Iraq,2015,Male",59.3
Healthy life expectancy (HALE) at birth (years),"Iraq,2015,Female",62.38
Healthy life expectancy (HALE) at birth (years),"Iraq,2010,Both sexes",60.88
Healthy life expectancy (HALE) at birth (years),"Iraq,2010,Male",59.79
Healthy life expectancy (HALE) at birth (years),"Iraq,2010,Female",62
Healthy life expectancy (HALE) at birth (years),"Iraq,2000,Both sexes",59.52
Healthy life expectancy (HALE) at birth (years),"Iraq,2000,Male",58.55
Healthy life expectancy (HALE) at birth (years),"Iraq,2000,Female",60.58
Healthy life expectancy (HALE) at birth (years),"Ireland,2019,Both sexes",71.07
Healthy life expectancy (HALE) at birth (years),"Ireland,2019,Male",70.72
Healthy life expectancy (HALE) at birth (years),"Ireland,2019,Female",71.43
Healthy life expectancy (HALE) at birth (years),"Ireland,2015,Both sexes",70.66
Healthy life expectancy (HALE) at birth (years),"Ireland,2015,Male",70.16
Healthy life expectancy (HALE) at birth (years),"Ireland,2015,Female",71.16
Healthy life expectancy (HALE) at birth (years),"Ireland,2010,Both sexes",70.06
Healthy life expectancy (HALE) at birth (years),"Ireland,2010,Male",69.34
Healthy life expectancy (HALE) at birth (years),"Ireland,2010,Female",70.75
Healthy life expectancy (HALE) at birth (years),"Ireland,2000,Both sexes",67.08
Healthy life expectancy (HALE) at birth (years),"Ireland,2000,Male",65.88
Healthy life expectancy (HALE) at birth (years),"Ireland,2000,Female",68.3
Healthy life expectancy (HALE) at birth (years),"Israel,2019,Both sexes",72.38
Healthy life expectancy (HALE) at birth (years),"Israel,2019,Male",71.97
Healthy life expectancy (HALE) at birth (years),"Israel,2019,Female",72.74
Healthy life expectancy (HALE) at birth (years),"Israel,2015,Both sexes",71.84
Healthy life expectancy (HALE) at birth (years),"Israel,2015,Male",71.3
Healthy life expectancy (HALE) at birth (years),"Israel,2015,Female",72.32
Healthy life expectancy (HALE) at birth (years),"Israel,2010,Both sexes",71.42
Healthy life expectancy (HALE) at birth (years),"Israel,2010,Male",70.92
Healthy life expectancy (HALE) at birth (years),"Israel,2010,Female",71.84
Healthy life expectancy (HALE) at birth (years),"Israel,2000,Both sexes",69.21
Healthy life expectancy (HALE) at birth (years),"Israel,2000,Male",68.42
Healthy life expectancy (HALE) at birth (years),"Israel,2000,Female",69.94
Healthy life expectancy (HALE) at birth (years),"Italy,2019,Both sexes",71.92
Healthy life expectancy (HALE) at birth (years),"Italy,2019,Male",71.16
Healthy life expectancy (HALE) at birth (years),"Italy,2019,Female",72.59
Healthy life expectancy (HALE) at birth (years),"Italy,2015,Both sexes",71.56
Healthy life expectancy (HALE) at birth (years),"Italy,2015,Male",70.65
Healthy life expectancy (HALE) at birth (years),"Italy,2015,Female",72.36
Healthy life expectancy (HALE) at birth (years),"Italy,2010,Both sexes",71.14
Healthy life expectancy (HALE) at birth (years),"Italy,2010,Male",69.98
Healthy life expectancy (HALE) at birth (years),"Italy,2010,Female",72.19
Healthy life expectancy (HALE) at birth (years),"Italy,2000,Both sexes",69.04
Healthy life expectancy (HALE) at birth (years),"Italy,2000,Male",67.56
Healthy life expectancy (HALE) at birth (years),"Italy,2000,Female",70.39
Healthy life expectancy (HALE) at birth (years),"Jamaica,2019,Both sexes",66.55
Healthy life expectancy (HALE) at birth (years),"Jamaica,2019,Male",65.93
Healthy life expectancy (HALE) at birth (years),"Jamaica,2019,Female",67.25
Healthy life expectancy (HALE) at birth (years),"Jamaica,2015,Both sexes",66.59
Healthy life expectancy (HALE) at birth (years),"Jamaica,2015,Male",65.86
Healthy life expectancy (HALE) at birth (years),"Jamaica,2015,Female",67.42
Healthy life expectancy (HALE) at birth (years),"Jamaica,2010,Both sexes",66.56
Healthy life expectancy (HALE) at birth (years),"Jamaica,2010,Male",65.27
Healthy life expectancy (HALE) at birth (years),"Jamaica,2010,Female",68.04
Healthy life expectancy (HALE) at birth (years),"Jamaica,2000,Both sexes",65.4
Healthy life expectancy (HALE) at birth (years),"Jamaica,2000,Male",64.29
Healthy life expectancy (HALE) at birth (years),"Jamaica,2000,Female",66.6
Healthy life expectancy (HALE) at birth (years),"Japan,2019,Both sexes",74.09
Healthy life expectancy (HALE) at birth (years),"Japan,2019,Male",72.64
Healthy life expectancy (HALE) at birth (years),"Japan,2019,Female",75.48
Healthy life expectancy (HALE) at birth (years),"Japan,2015,Both sexes",73.62
Healthy life expectancy (HALE) at birth (years),"Japan,2015,Male",72.04
Healthy life expectancy (HALE) at birth (years),"Japan,2015,Female",75.11
Healthy life expectancy (HALE) at birth (years),"Japan,2010,Both sexes",72.97
Healthy life expectancy (HALE) at birth (years),"Japan,2010,Male",71.15
Healthy life expectancy (HALE) at birth (years),"Japan,2010,Female",74.7
Healthy life expectancy (HALE) at birth (years),"Japan,2000,Both sexes",71.58
Healthy life expectancy (HALE) at birth (years),"Japan,2000,Male",69.46
Healthy life expectancy (HALE) at birth (years),"Japan,2000,Female",73.54
Healthy life expectancy (HALE) at birth (years),"Jordan,2019,Both sexes",67.6
Healthy life expectancy (HALE) at birth (years),"Jordan,2019,Male",68.05
Healthy life expectancy (HALE) at birth (years),"Jordan,2019,Female",67.17
Healthy life expectancy (HALE) at birth (years),"Jordan,2015,Both sexes",67.59
Healthy life expectancy (HALE) at birth (years),"Jordan,2015,Male",68.04
Healthy life expectancy (HALE) at birth (years),"Jordan,2015,Female",67.17
Healthy life expectancy (HALE) at birth (years),"Jordan,2010,Both sexes",66.67
Healthy life expectancy (HALE) at birth (years),"Jordan,2010,Male",67.11
Healthy life expectancy (HALE) at birth (years),"Jordan,2010,Female",66.22
Healthy life expectancy (HALE) at birth (years),"Jordan,2000,Both sexes",63.56
Healthy life expectancy (HALE) at birth (years),"Jordan,2000,Male",64.95
Healthy life expectancy (HALE) at birth (years),"Jordan,2000,Female",62.27
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2019,Both sexes",64.99
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2019,Male",62.37
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2019,Female",67.39
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2015,Both sexes",63.35
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2015,Male",60.31
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2015,Female",66.27
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2010,Both sexes",60.45
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2010,Male",56.96
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2010,Female",64.01
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2000,Both sexes",56.1
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2000,Male",51.98
Healthy life expectancy (HALE) at birth (years),"Kazakhstan,2000,Female",60.54
Healthy life expectancy (HALE) at birth (years),"Kenya,2019,Both sexes",57.68
Healthy life expectancy (HALE) at birth (years),"Kenya,2019,Male",56.41
Healthy life expectancy (HALE) at birth (years),"Kenya,2019,Female",58.93
Healthy life expectancy (HALE) at birth (years),"Kenya,2015,Both sexes",56.08
Healthy life expectancy (HALE) at birth (years),"Kenya,2015,Male",54.76
Healthy life expectancy (HALE) at birth (years),"Kenya,2015,Female",57.4
Healthy life expectancy (HALE) at birth (years),"Kenya,2010,Both sexes",53.53
Healthy life expectancy (HALE) at birth (years),"Kenya,2010,Male",52.61
Healthy life expectancy (HALE) at birth (years),"Kenya,2010,Female",54.42
Healthy life expectancy (HALE) at birth (years),"Kenya,2000,Both sexes",46.94
Healthy life expectancy (HALE) at birth (years),"Kenya,2000,Male",46.65
Healthy life expectancy (HALE) at birth (years),"Kenya,2000,Female",47.25
Healthy life expectancy (HALE) at birth (years),"Kiribati,2019,Both sexes",52.62
Healthy life expectancy (HALE) at birth (years),"Kiribati,2019,Male",50.45
Healthy life expectancy (HALE) at birth (years),"Kiribati,2019,Female",54.85
Healthy life expectancy (HALE) at birth (years),"Kiribati,2015,Both sexes",51.62
Healthy life expectancy (HALE) at birth (years),"Kiribati,2015,Male",49.62
Healthy life expectancy (HALE) at birth (years),"Kiribati,2015,Female",53.7
Healthy life expectancy (HALE) at birth (years),"Kiribati,2010,Both sexes",51.53
Healthy life expectancy (HALE) at birth (years),"Kiribati,2010,Male",49.35
Healthy life expectancy (HALE) at birth (years),"Kiribati,2010,Female",53.81
Healthy life expectancy (HALE) at birth (years),"Kiribati,2000,Both sexes",49.57
Healthy life expectancy (HALE) at birth (years),"Kiribati,2000,Male",47.13
Healthy life expectancy (HALE) at birth (years),"Kiribati,2000,Female",52.18
Healthy life expectancy (HALE) at birth (years),"Kuwait,2019,Both sexes",70.09
Healthy life expectancy (HALE) at birth (years),"Kuwait,2019,Male",69.51
Healthy life expectancy (HALE) at birth (years),"Kuwait,2019,Female",71.09
Healthy life expectancy (HALE) at birth (years),"Kuwait,2015,Both sexes",70.23
Healthy life expectancy (HALE) at birth (years),"Kuwait,2015,Male",69.74
Healthy life expectancy (HALE) at birth (years),"Kuwait,2015,Female",71.04
Healthy life expectancy (HALE) at birth (years),"Kuwait,2010,Both sexes",69.21
Healthy life expectancy (HALE) at birth (years),"Kuwait,2010,Male",69.17
Healthy life expectancy (HALE) at birth (years),"Kuwait,2010,Female",69.21
Healthy life expectancy (HALE) at birth (years),"Kuwait,2000,Both sexes",67.7
Healthy life expectancy (HALE) at birth (years),"Kuwait,2000,Male",67.38
Healthy life expectancy (HALE) at birth (years),"Kuwait,2000,Female",68.02
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2019,Both sexes",65.78
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2019,Male",63.61
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2019,Female",67.73
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2015,Both sexes",63.74
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2015,Male",61.32
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2015,Female",66.16
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2010,Both sexes",61.64
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2010,Male",58.89
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2010,Female",64.49
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2000,Both sexes",58.66
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2000,Male",55.8
Healthy life expectancy (HALE) at birth (years),"Kyrgyzstan,2000,Female",61.68
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2019,Both sexes",60.51
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2019,Male",59.2
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2019,Female",61.89
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2015,Both sexes",59.29
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2015,Male",57.91
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2015,Female",60.73
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2010,Both sexes",57.43
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2010,Male",56
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2010,Female",58.9
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2000,Both sexes",51.77
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2000,Male",50.5
Healthy life expectancy (HALE) at birth (years),"Lao People's Democratic Republic,2000,Female",53.09
Healthy life expectancy (HALE) at birth (years),"Latvia,2019,Both sexes",66.25
Healthy life expectancy (HALE) at birth (years),"Latvia,2019,Male",62.91
Healthy life expectancy (HALE) at birth (years),"Latvia,2019,Female",69.34
Healthy life expectancy (HALE) at birth (years),"Latvia,2015,Both sexes",65.76
Healthy life expectancy (HALE) at birth (years),"Latvia,2015,Male",62.33
Healthy life expectancy (HALE) at birth (years),"Latvia,2015,Female",68.9
Healthy life expectancy (HALE) at birth (years),"Latvia,2010,Both sexes",64.26
Healthy life expectancy (HALE) at birth (years),"Latvia,2010,Male",60.54
